departement 2b
112.833,158.537
110.957,158.386
110.654,156.843
107.689,156.056
107.568,155.632
departement 53
230.064,141.894
228.188,142.075
227.401,143.951
224.587,145.101
219.473,144.345
214.359,147.371
212.483,146.039
209.638,147.946
207.55,146.433
206.219,144.163
203.404,143.013
201.498,144.526
198.29,144.133
198.109,149.065
199.047,149.822
199.047,153.605
197.14,155.511
197.14,158.537
197.715,160.413
197.715,165.891
199.047,167.222
199.047,172.336
195.839,171.943
194.508,172.699
192.056,178.752
191.088,182.171
190.785,182.837
194.205,183.533
197.019,183.533
200.136,185.56
201.407,184.017
207.005,185.712
209.214,186.983
214.207,186.801
216.386,184.622
219.836,185.712
221.682,185.712
221.712,185.742
222.317,184.32
222.317,178.691
221.682,177.753
222.015,176.815
224.678,176.663
225.918,175.574
226.07,174.636
224.678,171.186
225.132,169.794
228.249,169.492
227.946,168.705
228.733,166.829
228.097,165.406
228.884,163.863
231.698,161.503
231.365,159.021
231.85,154.966
232.939,153.09
236.48,151.94
235.935,151.91
234.967,148.49
232.515,147.552
231.759,143.407
230.064,141.894
departement 41
268.798,166.919
267.527,168.554
266.014,171.186
267.891,172.911
267.709,176.875
266.952,179.508
265.046,179.508
265.046,183.109
262.413,186.529
259.569,187.648
258.237,189.343
258.812,190.765
267.981,191.068
268.768,191.764
268.647,192.429
267.285,193.125
267.558,195.002
268.768,195.819
270.675,194.457
271.219,194.457
273.398,196.091
275.305,196.242
275.577,201.114
277.06,205.048
277.06,211.857
278.149,213.491
281.811,213.491
284.655,217.697
285.714,218.605
285.745,218.514
287.651,218.242
289.285,216.88
292.553,216.729
292.826,217.274
293.491,215.791
296.336,214.823
298.787,214.974
299.998,214.55
301.632,216.063
304.506,217.697
306.927,217.546
306.806,215.095
307.896,213.885
308.985,213.764
309.923,214.823
313.736,214.429
316.157,213.068
315.885,212.129
315.219,211.312
315.34,209.527
317.125,206.289
319.425,205.321
319.425,203.293
319.97,202.083
318.487,201.538
317.519,199.48
315.067,198.815
314.946,197.998
317.398,195.97
320.151,194.608
318.608,192.308
311.678,192.036
310.74,193.125
308.834,193.125
308.168,192.429
305.172,192.036
304.355,193.791
302.449,194.336
300.693,192.308
300.27,189.978
298.666,188.617
296.215,188.344
294.429,187.134
294.429,185.923
293.37,183.321
295.519,181.172
295.247,180.083
294.308,178.994
293.219,178.994
293.219,178.025
294.308,176.149
294.429,175.06
292.826,175.06
290.374,174.364
288.075,176.542
285.472,176.815
281.266,175.725
280.055,173.002
278.421,172.064
277.483,169.885
274.76,169.885
273.67,169.068
275.305,168.13
275.426,167.313
273.67,167.313
270.675,167.858
268.798,166.919
departement 21
405.215,171.761
404.822,174.212
402.371,175.544
396.137,175.725
396.409,177.087
396.56,178.449
394.654,179.811
394.654,182.11
395.047,182.534
396.56,182.534
397.499,184.138
396.954,186.861
394.775,188.496
394.775,190.13
395.471,190.674
395.32,191.068
393.958,191.612
393.565,193.64
391.386,198.27
389.903,200.449
389.903,202.627
390.448,203.566
389.631,204.655
387.724,205.593
387.845,207.499
389.631,208.589
390.296,210.072
390.024,212.129
389.631,213.612
390.569,215.246
393.292,215.791
394.503,217.697
394.503,218.514
393.686,218.787
393.686,220.754
393.837,220.814
397.499,224.597
401.311,224.476
404.701,227.048
407.152,228.834
407.273,231.133
409.845,231.678
412.024,233.433
417.743,231.406
421.677,230.165
423.432,229.893
423.977,229.106
425.883,229.227
427.366,230.165
429.545,229.62
431.724,228.138
433.358,228.319
433.388,228.138
434.689,227.381
434.508,226.413
434.145,225.293
435.083,223.78
438.29,222.267
438.29,220.754
439.44,219.241
440.56,217.728
440.197,216.396
440.742,214.308
441.135,211.282
441.891,211.282
441.71,210.162
440.953,209.406
440.742,205.623
439.047,205.442
438.684,202.416
436.596,201.447
437.352,200.509
438.502,200.146
440.953,197.302
440.742,195.788
439.228,192.762
436.989,192.369
436.202,194.275
432.057,195.214
431.663,194.275
428.637,190.493
426.943,191.431
424.673,191.249
423.916,189.736
420.89,189.918
420.709,186.71
419.014,185.56
421.465,182.928
417.108,177.057
413.718,173.456
410.692,171.761
405.215,171.761
departement 43
361.095,316.137
359.733,316.833
359.733,318.013
357.675,318.194
355.799,319.738
352.379,320.252
351.593,321.372
352.198,321.432
353.045,323.853
357.342,323.853
358.189,326.909
359.4,328.12
359.733,331.721
360.762,333.083
362.819,333.264
361.609,334.293
360.58,334.626
361.458,335.473
360.429,337.017
362.487,338.227
363.515,339.77
363.515,341.374
363.969,341.223
367.389,349.938
372.291,348.425
372.654,346.156
374.561,346.156
375.317,348.788
378.827,347.941
383.185,353.509
385.909,349.182
390.811,345.581
395.35,345.581
396.863,340.86
399.889,340.648
400.101,337.077
402.915,337.077
402.371,335.746
401.614,333.295
402.734,331.388
405.397,330.268
406.516,325.729
404.065,322.885
401.039,323.066
401.402,319.465
395.35,316.833
393.292,317.014
389.116,320.434
385.303,319.193
384.547,319.919
382.156,319.223
380.462,317.498
379.433,319.556
376.497,319.405
375.136,318.194
374.107,320.585
372.231,319.738
371.02,317.498
369.477,317.498
368.115,316.318
366.057,317.165
363.667,317.347
362.305,316.469
361.458,316.984
361.095,316.137
departement 69
413.325,266.72
411.267,266.902
409.542,268.596
408.423,267.083
406.728,268.596
404.428,267.083
402.552,267.083
401.796,267.658
401.402,269.837
402.431,270.654
402.431,272.5
403.672,274.558
402.643,275.799
398.739,275.799
398.527,279.49
397.287,280.731
398.104,283.818
398.104,285.664
399.768,287.298
399.768,289.567
402.219,291.837
402.219,294.5
401.009,296.346
402.431,297.193
402.431,298.615
401.19,299.644
401.19,301.309
406.547,306.241
412.932,307.27
413.537,309.116
411.479,311.567
413.143,312.596
415.201,311.779
417.41,312.112
421.374,310.145
420.739,308.904
418.076,306.241
422.192,304.789
427.548,303.548
431.663,298.222
428.97,295.952
429.121,293.986
425.278,292.866
422.797,293.683
422.403,290.384
420.134,288.327
418.681,288.115
414.989,285.876
415.595,284.423
415.595,278.038
416.623,276.616
416.987,272.198
416.351,273.711
415.02,273.529
414.293,269.746
413.325,266.72
departement 14
249.583,94.8074
245.165,95.5942
237.962,99.7702
229.852,102.978
223.407,99.3768
207.913,97.1073
204.312,95.2311
198.714,96.6533
199.047,98.7413
197.957,99.8307
198.109,101.374
201.71,104.975
203.888,106.216
205.462,104.188
206.703,105.762
205.129,107.789
206.551,110.119
205.916,110.906
207.005,113.115
206.4,115.597
204.827,118.108
202.315,119.652
200.923,118.562
199.531,119.803
201.074,121.225
199.833,123.555
196.868,124.645
200.469,129.184
204.04,129.487
206.794,131.272
210.606,130.122
213.421,126.854
217.324,127.943
220.744,125.583
222.802,124.826
224.98,127.005
228.581,126.37
231.698,128.095
235.602,126.854
239.173,124.191
241.533,121.528
243.107,121.225
243.561,123.253
244.801,122.95
244.953,121.528
248.554,120.923
249.794,121.679
253.638,120.832
254.273,118.986
254.092,117.291
252.185,116.535
252.004,115.203
253.698,114.084
253.91,112.177
252.76,107.638
250.49,104.43
252.397,103.311
252.397,102.554
250.49,101.979
249.583,94.8074
departement 39
441.801,210.768
441.891,211.282
441.135,211.282
440.742,214.308
440.197,216.396
440.56,217.728
439.44,219.241
438.29,220.754
438.29,222.267
435.083,223.78
434.145,225.293
434.508,226.413
434.689,227.381
433.388,228.138
433.176,230.589
434.689,230.77
436.414,233.615
438.502,233.615
439.622,234.946
440.953,234.946
440.56,236.459
436.202,237.004
436.596,238.517
438.109,239.485
438.109,241.362
437.534,241.937
438.684,243.45
440.378,246.476
439.622,249.683
437.715,251.015
437.927,253.648
440.197,254.404
440.953,255.554
439.047,257.067
434.084,257.672
436.414,258.58
440.197,263.876
442.648,264.995
442.648,267.658
445.493,267.265
449.094,263.301
452.12,264.814
452.12,267.083
457.597,267.083
465.465,258.429
465.132,258.247
465.495,254.283
468.34,250.894
466.433,250.137
466.615,248.987
464.315,248.776
464.164,247.414
465.646,245.931
465.253,244.448
464.436,242.542
467.825,241.452
469.066,239.697
469.338,237.518
466.615,234.916
464.708,234.402
460.502,233.04
460.502,229.227
460.23,226.382
456.84,226.655
451.545,224.869
452.362,222.993
453.572,220.118
453.996,218.242
452.634,216.457
450.183,214.823
449.911,212.795
449.941,211.645
448.277,211.585
447.338,212.523
444.887,212.523
443.253,211.161
441.801,210.768
departement 10
391.598,134.419
387.754,136.537
384.486,138.837
381.248,138.837
375.862,142.499
371.262,143.255
367.994,139.806
367.177,139.987
367.177,140.562
364.544,141.682
364.363,143.951
363.031,145.676
362.275,149.459
361.851,152.636
363.031,153.605
365.301,153.605
370.203,158.719
369.628,163.833
373.048,166.466
374.954,165.134
377.98,168.735
378.343,172.155
380.431,174.969
381.369,177.057
388.935,177.45
392.717,175.544
393.837,177.632
395.168,177.813
396.137,175.725
402.371,175.544
404.822,174.212
405.215,171.761
410.692,171.761
411.449,172.185
410.813,169.764
409.27,168.796
411.388,166.889
414.657,166.677
415.806,164.952
415.595,158.053
414.838,154.028
411.57,152.878
408.12,148.067
408.302,145.192
409.3,143.104
407.545,142.499
402.159,143.649
398.316,143.649
394.866,138.474
394.472,134.631
391.598,134.419
departement 55
431.119,83.9134
429.787,86.0922
428.092,87.2119
426.761,85.9107
423.916,85.9107
423.372,85.1541
421.465,88.7249
420.709,90.0564
422.978,92.901
422.222,96.6836
420.134,98.3782
420.346,99.7097
421.072,101.586
419.952,102.736
417.683,103.855
418.046,105.943
419.014,106.125
417.32,107.638
418.621,110.483
419.952,114.659
418.258,116.535
421.284,116.353
419.771,121.074
417.683,122.012
416.533,124.857
417.683,125.795
416.351,128.064
416.745,129.577
420.346,132.422
420.527,139.049
424.491,139.624
426.943,142.257
431.482,144.526
433.176,145.101
437.171,149.459
436.747,149.882
440.076,149.459
440.076,147.794
443.798,147.038
443.798,145.767
444.706,145.767
444.706,146.856
447.671,145.949
448.821,144.405
448.609,144.466
448.609,141.863
446.763,140.199
446.763,139.079
448.246,138.353
449.911,138.353
449.336,137.415
448.246,137.415
447.49,135.751
447.49,132.422
446.763,130.364
448.246,127.035
449.517,123.525
448.034,122.042
447.853,121.104
448.791,119.803
451,119.803
451,118.865
449.154,117.957
448.791,116.656
450.637,114.628
448.609,112.752
449.336,111.269
447.671,110.543
446.552,109.605
446.37,107.214
446.189,105.732
445.462,104.612
445.644,102.191
446.552,101.071
446.552,99.8005
445.644,99.044
445.644,97.3796
445.069,95.7152
444.343,94.2325
442.678,92.9312
439.531,93.8693
437.655,94.0509
436.747,95.7152
435.809,96.4415
435.627,95.7152
435.991,94.414
436.384,93.2944
435.264,91.4484
435.385,89.1789
434.478,89.1789
433.721,85.5778
432.208,84.0647
431.119,83.9134
departement 03
345.419,240.242
342.787,243.631
341.274,243.813
339.579,245.538
337.672,243.45
332.589,248.564
332.589,251.59
333.527,252.346
333.708,253.859
331.076,255.917
328.594,255.161
323.873,256.129
321.422,258.943
320.514,260.88
320.666,260.85
322.935,264.057
322.935,266.327
324.237,268.022
325.568,266.327
327.081,268.99
329.169,269.746
331.257,274.649
331.348,276.071
334.223,278.31
335.766,277.614
336.976,274.709
338.157,274.376
338.157,272.833
340.214,272.651
340.396,273.68
342.968,270.775
345.873,270.775
346.388,271.804
345.026,273.68
347.053,275.92
347.417,277.281
352.198,280.035
358.008,280.882
359.733,280.701
362.305,281.215
364.514,279.854
366.239,280.701
366.572,283.092
368.811,283.606
371.716,283.455
372.563,285.512
375.226,286.572
375.317,285.633
379.856,285.422
379.493,274.649
378.162,272.016
378.706,269.928
381.854,269.383
381.944,269.171
385.909,266.145
386.09,258.762
384.759,256.885
381.733,256.885
380.613,255.372
377.405,255.372
376.467,254.223
376.467,251.378
372.654,244.206
370.778,242.875
367.177,247.807
365.664,248.17
365.089,245.719
363.394,244.963
362.638,246.476
359.824,246.476
359.43,244.781
357.524,245.901
355.466,247.051
353.196,244.569
349.958,243.056
349.777,240.605
345.419,240.242
departement 2a
530.545,479.529
530.545,481.617
532.451,482.949
535.659,484.825
535.871,486.338
533.964,486.913
530.938,487.488
530.938,488.789
532.058,489.939
532.269,493.722
536.415,495.053
537.928,495.416
539.26,497.504
538.322,498.836
536.809,499.38
535.659,501.468
534.539,502.8
535.084,506.189
537.928,506.008
538.685,506.583
541.348,505.251
542.104,506.008
540.773,508.852
542.104,510.184
539.835,511.878
538.322,515.268
542.467,516.236
548.338,516.781
545.887,519.625
544.223,519.413
544.162,519.444
544.132,519.474
544.102,519.504
544.071,519.534
544.041,519.565
544.041,519.595
544.011,519.655
544.011,519.686
543.981,519.746
543.981,519.807
542.679,523.045
544.555,525.102
547.975,527.19
554.39,528.885
556.266,529.642
557.991,530.398
556.841,532.486
559.868,532.304
560.442,533.636
563.469,533.636
564.225,530.035
562.319,529.642
564.982,526.827
564.044,525.859
564.225,524.164
567.645,522.288
567.826,520.2
565.557,520.019
564.044,521.32
564.044,519.444
567.07,519.262
568.008,516.992
568.764,510.365
568.189,507.521
568.129,504.797
564.83,506.976
560.896,507.127
560.564,504.404
561.078,503.708
559.868,502.861
559.535,498.231
559.02,497.383
556.962,497.383
555.934,496.536
555.934,493.268
554.572,492.42
553.543,491.906
551.485,489.334
551.637,487.791
549.095,487.791
548.217,485.218
544.616,485.218
542.74,482.646
543.254,481.799
542.074,481.103
539.32,481.617
538.291,480.952
534.539,480.952
534.176,479.923
532.058,479.529
530.545,479.529
departement 83
496.634,400.232
493.759,400.353
492.397,401.745
487.253,401.563
482.804,404.801
479.748,402.744
474.937,404.287
474.089,406.012
470.67,408.584
464.496,404.469
459.503,406.103
459.261,407.434
459.352,407.374
462.439,409.431
458.323,412.185
456.629,415.605
458.686,417.299
458.505,420.9
461.773,423.987
460.895,424.683
457.143,424.501
457.143,425.863
458.838,426.71
458.838,427.225
457.294,428.617
458.172,429.646
459.534,429.646
460.895,431.007
461.077,432.036
459.352,433.065
457.99,434.608
457.809,438.361
458.323,439.057
461.712,440.57
462.651,444.353
464.739,444.746
466.645,443.414
470.034,441.326
475.905,441.901
475.723,443.414
473.817,444.353
478.356,444.564
477.236,443.414
476.843,440.963
479.294,439.269
482.139,440.207
483.289,440.57
484.227,441.72
485.558,440.782
485.921,438.3
487.434,436.999
491.399,436.999
492.548,435.274
495.181,436.031
498.207,434.73
498.207,429.797
494.243,429.979
497.269,428.102
498.782,426.014
499.176,422.988
504.653,422.232
507.709,418.812
505.591,416.633
505.591,415.423
504.562,414.394
505.924,413.214
505.591,411.308
503.352,410.46
502.171,410.46
500.114,408.402
499.751,404.801
497.541,403.773
495.302,403.621
494.455,401.563
496.634,400.232
departement 06
502.565,369.91
502.171,370.062
499.599,371.423
499.418,373.814
497.541,375.357
496.513,377.778
495.817,382.227
497.874,385.283
498.056,387.855
499.236,388.218
502.686,391.456
505.924,394.361
504.562,395.239
502.504,393.847
499.932,395.239
499.236,396.086
496.513,396.086
496.845,397.448
495.998,398.477
496.694,400.202
494.455,401.563
495.302,403.621
497.541,403.773
499.751,404.801
500.114,408.402
502.171,410.46
503.352,410.46
505.591,411.308
505.924,413.214
504.562,414.394
505.591,415.423
505.591,416.633
507.709,418.812
507.861,418.631
508.042,414.303
511.825,415.06
513.156,413.335
515.063,413.728
515.244,407.858
519.602,407.495
523.384,404.075
526.774,404.075
526.955,401.987
530.375,399.929
528.468,395.572
531.313,393.121
530.738,390.276
534.914,388.945
536.034,384.799
535.489,381.954
534.52,380.26
533.764,377.778
530.95,377.99
522.053,381.198
519.208,381.198
514.306,377.234
509.374,375.902
506.529,375.902
506.529,372.483
502.565,370.031
502.565,369.91
departement 05
486.526,328.544
484.832,329.3
484.438,332.145
481.049,332.538
480.474,329.875
479.355,328.755
475.935,329.119
474.604,330.268
473.847,334.233
474.422,335.171
478.386,335.564
479.143,338.015
480.656,338.772
480.656,342.918
477.055,342.736
475.542,344.431
471.214,343.674
468.763,345.762
467.038,345.006
464.587,346.912
465.525,348.607
464.012,350.12
459.292,350.12
459.292,352.389
460.805,353.146
460.23,354.477
457.022,355.779
453.058,356.172
451.908,359.773
451.726,362.043
453.814,363.737
451.726,366.188
449.094,364.857
446.067,364.675
445.674,366.37
447.581,367.701
445.281,369.214
446.067,372.422
452.483,374.147
453.633,376.598
455.509,376.961
454.873,382.862
454.904,382.892
457.809,380.169
461.259,380.169
462.62,381.016
464.496,380.32
461.591,377.082
461.077,375.539
462.106,375.357
463.982,377.082
465.192,377.082
465.011,374.329
463.8,373.996
464.315,372.301
466.373,368.851
469.641,366.975
471.184,366.642
471.184,364.917
472.213,364.917
474.089,366.461
474.089,367.671
477.327,369.729
478.205,369.366
477.69,366.128
476.813,366.128
477.69,364.917
481.261,365.099
483.168,363.737
486.073,365.28
492.216,365.432
493.244,362.86
493.94,361.831
493.94,359.955
496.513,359.803
497.541,357.745
500.447,356.021
502.504,352.934
504.955,353.055
506.741,351.118
508.799,351.3
508.799,349.605
506.166,348.274
505.591,342.797
503.503,342.04
500.87,342.433
495.938,339.952
495.181,334.293
492.367,333.355
491.399,331.449
490.158,328.725
486.526,328.544
departement 48
363.969,341.223
358.674,343.129
357.161,346.519
353.771,344.249
351.108,352.571
348.385,358.835
352.349,363.707
352.077,367.459
354.74,369.335
354.74,373.875
355.557,380.29
358.764,381.652
358.492,383.77
363.031,382.983
364.635,383.77
363.636,384.648
369.477,388.551
374.47,387.522
375.317,386.312
374.621,384.617
376.679,384.103
379.584,386.826
384.547,387.341
386.786,383.921
386.786,381.016
388.148,379.473
386.937,379.14
386.937,375.206
384.214,372.301
386.453,371.938
387.633,370.909
388.572,369.093
387.633,368.518
388.178,364.524
384.97,361.044
383.639,354.084
378.827,347.941
375.317,348.788
374.561,346.156
372.654,346.156
372.291,348.425
367.389,349.938
363.969,341.223
departement 15
330.137,313.595
329.563,315.683
330.501,317.952
329.351,319.284
327.475,319.284
325.568,317.196
323.873,316.258
323.692,321.553
320.272,323.641
317.821,327.031
318.396,330.45
317.64,331.963
316.671,334.989
315.158,334.989
313.645,336.865
314.795,338.015
315.552,339.891
313.101,341.616
314.099,347.941
317.307,350.332
314.886,355.96
317.307,357.019
316.248,360.227
318.366,360.499
319.97,357.836
322.663,357.836
323.177,358.623
329.078,358.623
330.137,356.232
331.469,355.688
332.014,351.421
333.345,351.421
333.345,346.882
338.701,342.312
339.246,343.129
339.76,346.609
343.513,346.065
344.33,351.421
346.176,351.421
346.721,356.777
348.385,358.835
351.108,352.571
353.771,344.249
357.161,346.519
358.674,343.129
363.515,341.374
363.515,339.77
362.487,338.227
360.429,337.017
361.458,335.473
360.58,334.626
361.609,334.293
362.819,333.264
360.762,333.083
359.733,331.721
359.4,328.12
358.189,326.909
357.342,323.853
353.045,323.853
352.198,321.432
350.836,321.281
350.14,322.643
347.417,322.461
344.844,318.527
343.815,318.376
341.758,317.347
340.547,318.527
337.491,318.527
335.948,315.289
330.137,313.595
departement 64
220.048,415.423
217.324,416.966
211.847,416.785
211.333,415.937
207.732,417.148
204.978,417.995
202.92,416.452
200.711,417.148
200.015,416.27
197.292,416.27
195.567,417.148
191.118,416.966
188.728,418.843
184.431,418.51
183.583,419.72
182.554,419.357
183.916,417.995
181.526,416.119
178.621,418.691
173.658,419.024
168.211,416.301
167.424,417.693
163.066,422.988
159.677,424.32
157.226,424.683
157.226,426.771
159.496,428.859
162.885,429.04
163.066,431.492
165.729,431.703
166.486,429.979
170.087,431.492
172.356,432.067
172.901,434.336
171.6,435.486
171.6,439.057
168.937,440.388
168.755,442.083
170.45,443.989
173.476,444.928
174.051,442.083
175.746,440.207
175.564,442.658
176.896,444.564
180.285,444.564
181.798,446.622
186.337,447.379
190.695,450.042
197.867,450.042
198.26,454.006
203.162,457.788
205.069,460.058
207.157,458.938
209.033,458.545
209.971,459.483
211.696,458.545
214.994,456.729
215.297,452.826
216.81,451.676
217.597,445.442
220.411,446.017
221.561,445.26
220.229,442.597
225.344,438.24
228.37,431.431
230.246,428.98
227.976,425.591
226.463,423.321
228.551,421.415
225.344,416.119
220.229,415.756
220.048,415.423
departement 12
338.701,342.312
333.345,346.882
333.345,351.421
332.014,351.421
331.469,355.688
330.137,356.232
329.078,358.623
323.177,358.623
322.663,357.836
319.97,357.836
318.366,360.499
317.791,360.439
317.458,361.498
316.248,362.86
312.828,362.86
312.132,363.737
310.438,363.556
307.351,366.975
306.322,366.642
304.113,368.518
304.779,371.938
306.504,374.51
305.172,375.902
305.475,379.806
308.198,379.987
306.655,383.074
307.865,386.161
309.409,385.283
310.105,386.826
312.314,384.617
315.582,384.436
318.82,386.826
324.479,387.855
326.536,391.456
329.441,392.818
330.985,396.752
330.803,398.295
332.679,401.745
332.679,403.621
336.099,408.07
339.367,409.764
341.425,409.25
342.454,407.888
343.997,408.251
347.538,410.521
347.568,410.521
349.141,410.521
352.349,410.521
352.077,404.922
352.077,403.046
353.681,403.046
356.616,404.65
359.551,404.65
359.037,401.442
360.641,400.081
363.848,399.566
363.848,396.873
367.328,395.269
366.511,391.547
363.576,391.547
360.913,391.002
360.368,388.854
362.517,388.339
362.517,385.646
364.635,383.77
363.031,382.983
358.492,383.77
358.764,381.652
355.557,380.29
354.74,373.875
354.74,369.335
352.077,367.459
352.349,363.707
346.721,356.777
346.176,351.421
344.33,351.421
343.513,346.065
339.76,346.609
339.246,343.129
338.701,342.312
departement 13
421.042,397.055
415.746,400.081
414.384,410.248
408.786,409.462
407.182,413.728
408.514,415.605
402.371,419.357
400.676,423.291
406.668,423.563
414.626,424.138
416.139,425.651
413.295,425.651
411.419,428.859
419.529,430.554
425.974,429.434
422.555,426.196
424.824,424.32
428.425,425.833
430.12,429.434
440.923,429.615
443.737,428.466
444.312,430.19
441.286,432.823
445.462,433.005
444.706,434.911
443.556,436.243
452.816,436.243
457.355,437.756
457.809,438.361
457.99,434.608
459.352,433.065
461.077,432.036
460.895,431.007
459.534,429.646
458.172,429.646
457.294,428.617
458.838,427.225
458.838,426.71
457.143,425.863
457.143,424.501
460.895,424.683
461.773,423.987
458.505,420.9
458.686,417.299
456.629,415.605
458.323,412.185
462.439,409.431
459.352,407.374
457.143,409.098
451.999,410.279
447.883,409.764
440.53,406.708
436.081,406.859
432.329,405.165
430.937,403.258
428.032,400.02
421.193,397.115
421.042,397.055
departement 84
428.092,369.396
425.429,369.608
423.372,372.815
423.916,376.205
427.124,376.598
426.579,378.111
424.098,378.293
421.284,381.137
420.527,380.199
421.072,376.417
419.952,375.085
414.838,375.842
413.839,377.869
414.384,378.172
417.592,383.498
417.592,387.795
423.22,393.393
423.22,395.814
421.042,397.055
421.193,397.115
428.032,400.02
430.937,403.258
432.329,405.165
436.081,406.859
440.53,406.708
447.883,409.764
451.999,410.279
457.143,409.098
459.261,407.434
459.534,406.012
455.6,401.563
451.303,401.563
451.303,400.02
452.846,398.295
452.846,396.419
449.426,394.724
449.094,391.971
450.97,391.123
450.97,388.733
448.912,388.37
448.761,385.797
